* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: May 18, 2025 3:38:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L White (S)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
6600.000000	96.321	-1.9766
6700.000000	96.037	3.6129
6800.000000	95.745	9.3940
6900.000000	95.451	15.3694
7000.000000	95.158	21.5194
7100.000000	94.854	27.8467
7200.000000	94.544	34.6301
7300.000000	94.278	41.8328
7400.000000	94.057	49.2114
7500.000000	93.878	56.7684
7620.000000	93.722	66.0090
7750.000000	93.629	76.2763
7880.000000	93.637	86.7734
8000.000000	93.756	96.5580
8120.000000	93.994	106.2554
8250.000000	94.391	116.4377
8380.000000	94.923	126.0496
8500.000000	95.522	134.2434
8620.000000	96.210	141.6751
8750.000000	97.042	148.7381
8850.000000	97.732	153.3559
9000.000000	98.816	158.7032
9120.000000	99.678	161.4173
9250.000000	100.530	162.6857
9380.000000	101.206	162.3845
9500.000000	101.605	161.1722
9620.000000	101.764	159.7209
9750.000000	101.700	158.5990
9880.000000	101.473	158.4409
10000.000000	101.207	159.2413
10150.000000	100.898	161.2086
10300.000000	100.665	163.6415
10440.000000	100.508	165.7621
10600.000000	100.333	167.6763
10750.000000	100.114	168.9720
10900.000000	99.780	169.9341
11060.000000	99.251	171.1985
11200.000000	98.670	173.1060
11380.000000	97.877	177.0498
11500.000000	97.384	-179.5124
11720.000000	96.629	-171.8794
11800.000000	96.436	-168.7230
12060.000000	96.249	-158.9836
12200.000000	96.349	-155.2065
12410.000000	96.534	-152.0706
12500.000000	96.570	-151.5558
12650.000000	96.518	-151.4692
12800.000000	96.308	-151.8819
13150.000000	95.365	-152.1130
13200.000000	95.220	-151.9507
13400.000000	94.740	-151.1285
13600.000000	94.536	-151.4464
13800.000000	94.509	-155.4360
14000.000000	94.123	-164.1041
14300.000000	91.817	-177.6840
14500.000000	89.583	179.6166
14750.000000	87.334	-177.7914
15000.000000	86.116	-175.2206
15250.000000	85.512	-176.1001
15500.000000	85.053	179.3884
15750.000000	84.412	172.5065
16000.000000	83.535	165.0732
16250.000000	82.471	157.6855
16500.000000	81.239	150.9582
16750.000000	79.918	145.2500
17000.000000	78.604	140.5275
17250.000000	77.396	136.5159
17500.000000	76.430	132.6048
17750.000000	75.888	127.2853
18000.000000	75.834	118.0272
18250.000000	76.044	102.5561
18500.000000	76.170	80.1164
18750.000000	76.168	50.6899
19000.000000	76.155	12.4929
19250.000000	75.522	-36.3318
19500.000000	73.643	-94.4287
19750.000000	70.702	-162.4084
20000.000000	67.981	124.0616
