* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 15, 2025 1:46:05 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L 7A Asteria AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1825.000000	92.152	-19.1265
1850.000000	92.280	-19.7040
1875.000000	92.408	-20.2863
1900.000000	92.535	-20.8630
1925.000000	92.663	-21.4385
1950.000000	92.791	-22.0283
1975.000000	92.919	-22.6349
2000.000000	93.050	-23.2739
2030.000000	93.206	-24.0722
2060.000000	93.363	-24.9495
2090.000000	93.511	-25.8920
2120.000000	93.651	-26.8910
2140.000000	93.739	-27.6152
2180.000000	93.901	-29.1094
2200.000000	93.970	-29.8588
2240.000000	94.089	-31.3787
2270.000000	94.159	-32.5201
2300.000000	94.212	-33.6284
2330.000000	94.249	-34.6956
2360.000000	94.271	-35.7056
2400.000000	94.282	-36.9283
2430.000000	94.278	-37.7460
2470.000000	94.263	-38.7004
2500.000000	94.247	-39.3082
2540.000000	94.221	-39.9670
2580.000000	94.196	-40.4530
2620.000000	94.177	-40.7882
2650.000000	94.167	-40.9473
2690.000000	94.164	-41.0563
2720.000000	94.169	-41.0830
2760.000000	94.189	-41.0396
2800.000000	94.225	-40.9442
2850.000000	94.294	-40.7697
2900.000000	94.392	-40.5483
2950.000000	94.519	-40.3501
3000.000000	94.674	-40.2184
3040.000000	94.818	-40.1940
3070.000000	94.936	-40.2443
3110.000000	95.105	-40.4193
3150.000000	95.283	-40.7354
3200.000000	95.512	-41.3632
3250.000000	95.736	-42.2752
3300.000000	95.945	-43.4694
3350.000000	96.125	-44.9208
3400.000000	96.267	-46.5730
3450.000000	96.365	-48.3372
3500.000000	96.415	-50.1342
3550.000000	96.419	-51.8989
3600.000000	96.384	-53.5702
3650.000000	96.315	-55.0979
3700.000000	96.222	-56.4520
3750.000000	96.112	-57.6285
3820.000000	95.941	-59.0057
3870.000000	95.813	-59.8241
3950.000000	95.606	-60.8992
4000.000000	95.476	-61.4557
4060.000000	95.319	-62.0400
4120.000000	95.161	-62.5605
4180.000000	94.998	-63.0142
4250.000000	94.803	-63.4543
4310.000000	94.628	-63.7714
4370.000000	94.444	-64.0374
4440.000000	94.215	-64.2601
4500.000000	94.009	-64.3434
4550.000000	93.831	-64.3323
4620.000000	93.576	-64.2064
4680.000000	93.352	-63.9966
4750.000000	93.088	-63.6252
4820.000000	92.821	-63.1032
4870.000000	92.631	-62.6404
4940.000000	92.366	-61.8817
5000.000000	92.141	-61.1349
5080.000000	91.844	-59.9999
5150.000000	91.586	-58.8585
5220.000000	91.333	-57.5880
5300.000000	91.049	-56.0000
5380.000000	90.771	-54.2650
5450.000000	90.534	-52.6207
5520.000000	90.306	-50.8540
5600.000000	90.054	-48.6884
5700.000000	89.759	-45.7737
5800.000000	89.487	-42.6353
5900.000000	89.243	-39.2761
6000.000000	89.031	-35.7168
6080.000000	88.888	-32.7249
6150.000000	88.783	-30.0031
6220.000000	88.699	-27.1874
6300.000000	88.632	-23.8547
6400.000000	88.599	-19.5198
6500.000000	88.631	-15.0247
6600.000000	88.743	-10.4034
6700.000000	88.958	-5.7263
6800.000000	89.298	-1.2291
6900.000000	89.763	2.7477
7000.000000	90.323	5.9111
7100.000000	90.934	8.1440
7200.000000	91.561	9.3743
7300.000000	92.167	9.6031
7400.000000	92.706	8.8724
7500.000000	93.125	7.4047
7620.000000	93.455	5.3366
7750.000000	93.703	3.1831
7880.000000	93.883	0.6024
8000.000000	93.892	-2.1736
8120.000000	93.735	-4.5127
8250.000000	93.528	-6.0608
8380.000000	93.431	-7.4587
8500.000000	93.383	-9.8296
8620.000000	93.178	-13.4323
8750.000000	92.625	-17.6102
8850.000000	91.979	-20.0813
9000.000000	90.813	-21.6897
9120.000000	89.850	-21.1714
9250.000000	88.879	-19.1836
9380.000000	88.032	-16.1938
9500.000000	87.372	-12.9725
9620.000000	86.814	-9.5862
9750.000000	86.306	-5.9025
9880.000000	85.878	-2.3401
10000.000000	85.536	0.7542
10150.000000	85.154	4.2956
10300.000000	84.798	7.4233
10440.000000	84.457	9.9578
10600.000000	84.021	12.5370
10750.000000	83.534	14.9138
10900.000000	82.959	17.5883
11060.000000	82.266	21.1350
11200.000000	81.624	25.1100
11380.000000	80.827	31.8403
11500.000000	80.385	37.4965
11720.000000	79.993	49.7542
11800.000000	80.034	54.3897
12060.000000	80.823	67.1307
12200.000000	81.480	71.2340
12410.000000	82.369	73.6732
12500.000000	82.637	73.8240
12650.000000	82.909	73.7003
12800.000000	83.000	73.8097
13150.000000	82.973	76.9019
13200.000000	82.982	77.6488
13400.000000	83.118	81.1331
13600.000000	83.455	84.9925
13800.000000	84.039	88.7131
14000.000000	84.907	91.7277
14300.000000	86.758	93.0831
