* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Apr 28, 2025 7:01:23 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L #69 Propeller
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
5380.000000	85.374	-71.8755
5450.000000	85.182	-77.1588
5520.000000	84.680	-81.8862
5600.000000	83.815	-85.6322
5700.000000	82.537	-87.1262
5800.000000	81.305	-85.4175
5900.000000	80.282	-81.4370
6000.000000	79.530	-76.1340
6080.000000	79.128	-71.4547
6150.000000	78.911	-67.3290
6220.000000	78.810	-63.3445
6300.000000	78.822	-59.1864
6400.000000	78.990	-54.9499
6500.000000	79.255	-52.2020
6600.000000	79.510	-51.2546
6700.000000	79.615	-52.0930
6800.000000	79.419	-54.2251
6900.000000	78.799	-56.6364
7000.000000	77.696	-57.8298
7100.000000	76.138	-55.9462
7200.000000	74.298	-48.4378
7300.000000	72.717	-32.0929
7400.000000	72.459	-7.9100
7500.000000	73.884	13.1770
7620.000000	76.424	26.7600
7750.000000	79.022	32.0788
7880.000000	81.213	32.5303
8000.000000	82.920	30.4911
8120.000000	84.371	26.6439
8250.000000	85.637	20.5845
8380.000000	86.496	12.8556
8500.000000	86.842	5.0253
8620.000000	86.749	-2.3521
8750.000000	86.251	-8.6504
8850.000000	85.700	-11.8469
9000.000000	84.800	-13.9828
9120.000000	84.134	-13.8300
9250.000000	83.544	-12.3755
9380.000000	83.120	-10.1708
9500.000000	82.877	-7.9475
9620.000000	82.755	-5.9509
9750.000000	82.714	-4.4064
9880.000000	82.707	-3.7411
10000.000000	82.662	-3.9487
10150.000000	82.459	-5.0256
10300.000000	82.028	-6.2788
10440.000000	81.427	-6.7875
10600.000000	80.595	-5.8834
10750.000000	79.801	-3.4493
10900.000000	79.089	0.1680
11060.000000	78.454	4.7164
11200.000000	77.974	9.0150
11380.000000	77.453	15.0962
11500.000000	77.192	19.3291
11720.000000	76.858	27.1697
11800.000000	76.779	30.0726
12060.000000	76.709	39.6588
12200.000000	76.811	44.8000
12410.000000	77.164	52.2122
12500.000000	77.394	55.1755
12650.000000	77.885	59.6580
12800.000000	78.511	63.3501
13150.000000	80.405	67.0342
13200.000000	80.699	66.7878
13400.000000	81.802	63.4767
13600.000000	82.561	56.7069
13800.000000	82.731	47.9984
14000.000000	82.260	39.7104
14300.000000	80.775	31.8766
14500.000000	79.656	30.2448
14750.000000	78.422	31.1877
15000.000000	77.501	34.3431
15250.000000	77.032	38.9828
15500.000000	77.180	43.4422
15750.000000	77.911	45.5116
16000.000000	79.120	43.9400
16250.000000	80.685	36.8113
16500.000000	82.082	22.3185
16750.000000	82.595	1.8466
17000.000000	81.919	-20.1701
17250.000000	80.417	-40.2213
17500.000000	78.614	-58.5328
17750.000000	76.686	-76.9386
18000.000000	74.561	-96.8466
18250.000000	72.015	-119.1282
18500.000000	68.601	-142.4794
18750.000000	63.946	-161.7308
19000.000000	58.273	-168.9501
19250.000000	53.135	-168.4597
19500.000000	49.891	-178.9734
19750.000000	47.341	158.6912
20000.000000	45.293	134.2736
