* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Sep 14, 2025 12:23:59 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L Letshouer C12 2023 AET07
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
5000.000000	93.485	170.6021
5080.000000	93.922	169.4449
5150.000000	94.201	167.7668
5220.000000	94.367	165.8475
5300.000000	94.441	163.7321
5380.000000	94.434	161.8714
5450.000000	94.388	160.4221
5520.000000	94.314	159.0469
5600.000000	94.192	157.4659
5700.000000	93.948	155.4282
5800.000000	93.545	153.5535
5900.000000	92.950	152.4838
6000.000000	92.212	153.0541
6080.000000	91.610	155.0707
6150.000000	91.157	157.9262
6220.000000	90.823	161.5350
6300.000000	90.618	166.0947
6400.000000	90.598	171.7176
6500.000000	90.771	176.7657
6600.000000	91.066	-178.9108
6700.000000	91.433	-175.2546
6800.000000	91.845	-172.1561
6900.000000	92.293	-169.5251
7000.000000	92.779	-167.3153
7100.000000	93.305	-165.5469
7200.000000	93.871	-164.2848
7300.000000	94.473	-163.6163
7400.000000	95.105	-163.6851
7500.000000	95.746	-164.6437
7620.000000	96.483	-167.1159
7750.000000	97.156	-171.5181
7880.000000	97.580	-177.5057
8000.000000	97.657	176.1567
8120.000000	97.401	169.8771
8250.000000	96.786	164.0753
8380.000000	95.929	159.9979
8500.000000	95.033	157.9755
8620.000000	94.127	157.5069
8750.000000	93.199	158.4548
8850.000000	92.548	159.9922
9000.000000	91.699	163.2616
9120.000000	91.136	166.4831
9250.000000	90.646	170.3676
9380.000000	90.283	174.4889
9500.000000	90.058	178.3495
9620.000000	89.940	-177.8767
9750.000000	89.927	-174.0455
9880.000000	90.024	-170.6612
10000.000000	90.200	-168.1003
10150.000000	90.507	-165.8788
10300.000000	90.860	-165.0234
10440.000000	91.164	-165.6418
10600.000000	91.376	-168.0069
10750.000000	91.334	-171.4870
10900.000000	90.978	-175.4453
11060.000000	90.238	-179.0863
11200.000000	89.337	179.0189
11380.000000	87.969	179.4106
11500.000000	87.069	-178.3952
11720.000000	85.698	-171.7076
11800.000000	85.303	-168.7820
12060.000000	84.401	-158.1773
12200.000000	84.179	-152.1730
12410.000000	84.181	-143.8195
12500.000000	84.281	-140.7076
12650.000000	84.538	-136.2645
12800.000000	84.864	-132.7471
13150.000000	85.713	-127.6557
13200.000000	85.836	-127.2220
13400.000000	86.336	-126.1000
13600.000000	86.851	-125.9809
13800.000000	87.364	-127.0301
14000.000000	87.829	-129.3502
14300.000000	88.326	-134.7635
14500.000000	88.508	-139.0405
14750.000000	88.647	-144.5811
15000.000000	88.820	-150.4740
15250.000000	89.114	-157.7006
15500.000000	89.431	-167.5753
15750.000000	89.462	179.6404
16000.000000	88.945	165.9028
16250.000000	88.052	154.0835
16500.000000	87.493	144.4745
16750.000000	87.863	132.4876
17000.000000	89.009	112.3569
17250.000000	89.436	80.2911
17500.000000	87.738	42.5836
17750.000000	83.850	8.2857
18000.000000	78.347	-17.0645
18250.000000	72.010	-32.4954
18500.000000	65.422	-37.4680
18750.000000	59.384	-30.8978
19000.000000	55.829	-28.5511
19250.000000	54.161	-43.5034
19500.000000	52.082	-70.5966
19750.000000	49.004	-104.2531
20000.000000	46.054	-137.5037
