* Measurement data measured by REW V5.31.3
* Source: USB-C to 3.5mm Headphone Jack Adapter, USB-C to 3.5mm Headphone Jack Adapter, 0, volume: 0.264
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: May 18, 2025 3:43:07 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: R Grey/Red (M)
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
10440.000000	100.970	-34.8182
10600.000000	100.394	-43.7754
10750.000000	99.622	-52.2366
10900.000000	98.593	-59.8715
11060.000000	97.284	-66.1887
11200.000000	96.078	-69.7997
11380.000000	94.626	-71.9893
11500.000000	93.797	-72.2985
11720.000000	92.653	-71.6335
11800.000000	92.357	-71.2911
12060.000000	91.765	-70.8246
12200.000000	91.630	-71.2410
12410.000000	91.629	-73.1310
12500.000000	91.682	-74.6046
12650.000000	91.783	-78.0514
12800.000000	91.846	-82.6184
13150.000000	91.648	-96.1844
13200.000000	91.577	-98.2986
13400.000000	91.217	-106.8663
13600.000000	90.816	-115.4902
13800.000000	90.503	-124.5294
14000.000000	90.362	-135.1290
14300.000000	90.125	-157.1147
14500.000000	89.295	-175.1396
14750.000000	87.171	164.7284
15000.000000	84.803	151.0281
15250.000000	83.265	140.1978
15500.000000	82.640	127.6517
15750.000000	82.550	111.4379
16000.000000	82.609	91.3239
16250.000000	82.494	68.0767
16500.000000	82.001	43.0842
16750.000000	81.038	17.9379
17000.000000	79.641	-5.7985
17250.000000	78.000	-27.0034
17500.000000	76.419	-45.4597
17750.000000	75.407	-61.5091
18000.000000	76.048	-79.0795
18250.000000	77.545	-107.9939
18500.000000	78.180	-147.2163
18750.000000	77.975	167.1587
19000.000000	77.073	115.7753
19250.000000	75.450	58.3167
19500.000000	72.998	-5.5304
19750.000000	69.820	-77.9075
20000.000000	67.006	-153.5416
